Austrian Airlines,"✅Trip Verified|   Me and my family were excited about traveling on Austrian airline for the first time but the made our complete trip both way a nightmare full of disappointment. On our way from Houston to Amman we missed our flight from Amsterdam to Vienna and was rerouted to two trips instead of one and delayed 15 hours, when we got to Amman our luggage was not on the plane and we waited for 3 days to get it when we got it 4 suitcases were damaged. On our return trip they cancelled our flight and rebooked for 15 days later we end up extending our house rental, car rental phone line, long distance charges over $850 ( I spend over 10 hours on the phone trying to rebook our cancelled flight) and my children missed ten days of school, on our way back we again missed our flight from Vienna to to Frankfort due to the delays by Austrian Airlines from Amman to Vienna, we end losing 17 hours, I wrote to the Austrian Airline to compensate me at least for the house rentals and car rentals and phone charges close to $1900,  they refused to send any compensation and send me a letter asking me to consider them for my future flights, this is the worst company with the worst customer service. I am beyond frustrated and upset."
Austrian Airlines,"✅Trip Verified|   No advance information that flight OS738 is not operated by Austrian. At boarding a Braathens ATR72 was waiting. The standard size carry-ons don't fit into the overhead storage and have to be dropped at the plane. An information sheet from Austrian is the only indication of being in the right plane. The flight was smooth, even at 6000 meters with bad weather during the last third. The noise-level was relatively low permitting conversation and the Swedish crew very professional. The usual water bottle and chocolate was served. No other service offered. However, upon on-time arrival the plane is not able to use the passenger boarding bridge and heavy rain when picking up the carry-on resulted in soaked luggage and soaked passenger, giving a new meaning to wetlease as done by Austrian."
Austrian Airlines,"Not Verified| I booked this flight for $12k but booked the return flight out of the wrong airport. Called to change my return from Budapest to go out of Prague and was told they had to do something in their system to ""unmarry"" the flights and call back in 24 hours. 2 months later, 16 phone calls and over 20 hours they finally unmarried the flights. Since it took so long, and the flight I wanted from Prague was nearly sold out, I bought two tickets thinking once they unmarried and reconnected the flights I would get reimbursed since I'd already purchased a full price fair from Budapest. The airline refuses to A. speak with me on the phone (though I've been told five times I would get a call back, I never have) and B. refuses to refund any portion of the added flight I had to book because of their incompetence. They truly could not care less about their customers."
Austrian Airlines,"✅Trip Verified| My flight from BRU to VIE was cancelled a few hours before departure. We got a flight 4 hours later with a stop in Frankfurt. Coming back they told us we had to fill in an online form and would get back the money after a week or so. After first mail we received directly an answer that our tickets would be reimbursed, but after four months, a lot of phone calls and mails later, we still haven't seen our money. The customer service is horrible and really unfriendly. If there is any other company, even more expensive, take it, because the stress with Austrian is just not worth it."
Austrian Airlines,"✅Trip Verified|   The night before departure, I received an email from Austrian Airlines asking me to check in my hand luggage because the flight was full. This, I definitely didn't do. It was a completely full flight. The flight was also on time. At checking at Vienna Airport, they expect you to print out your luggage tag and put it on your hold luggage. Legroom was very tight and the seats didn't recline - I had more legroom when I flew Wizz Air. Only a free glass of water and a small chocolate was served for this 3.5 hour flight. Overall, this flight felt like a cheap discount airline. I would fly Austrian Airlines again, though, because you can be assured that the first flight in the morning should be on time as it is the national carrier and flying from Vienna airport. Austrian Airlines European route services are a mirror image of your typical discount airline."
Austrian Airlines,"✅Trip Verified| My flight took off late from PVG and left me with only one hour of transit time at VIE. However, the VIE-AMS flight was also delayed (by about 1-1/2 hour), and thus allowing me ample time to catching this second leg and even using the lounge. Nevertheless, my checked luggage did not make it on the delayed flight (OS375) from VIE to AMS and was put on a later flight. Though the whole incident was not reported to me either at the gate or via the active APP on my phone. Upon arrival at AMS, I waited for more than an hour before reaching their service partner (i.e. dnata) inquiring about my checked luggage and it was then reviewed to me that the luggage was delayed. Not acceptable. The original flight was to arrive in AMS at 7:15pm, and after the luggage fiasco, I didn't leave the airport until well after 10:15~10:30pm. Not one word of apology was uttered by the ground service agent nor the airline even though I am a Star Alliance Premier Gold member. I cannot accept this as a way to treating a frequent flyer. Furthermore, enroute PVG-VIE, service on board was minimal. I rang the service call bell for 20-minutes (turning it ON and OFF a few times) to ask for a bottle of water for my medication. Not answered. I wouldn't even want to imagine what if I was having medical emergency. Scary thought. Food served for Premium Economy was mediocre at best. The friend rice (if you could call it that) lacked substance, taste, flavor and simply cheap-food."
Austrian Airlines,"✅Trip Verified|   Worst airline I’ve ever flown on,  Austrian Airlines flight was delayed by 1hrs, causing me to miss original flight, and they lost my luggage in the process. No one is accountable for anything, no one can give an answer, no one gives a damn. You on your own."
Austrian Airlines,"✅Trip Verified| Worst airline I ever traveled with, I don’t recommend this airline to anyone, they cancel your flight at the last minute, they don’t care about customer service, so rude. Dirty, old, poor service, nasty seats with broken pieces inside."
Avelo Airlines,"✅Trip Verified|   My SO and I had booked a round trip with Avelo from Wilmington DE to San Juan PR July 20 -July 24 2024. With departure from San Juan on 07/24 at 2:05pm. The flight down was as smooth as one could expect from a low cost airline. The return was an entirely different story - after repeated delays regarding a maintenance issue, we were told a plane would be arriving by 6pm from Florida to take us back. We saw the crew leave and the plane towed and no replacement flight. Text message received at 6:59pm from Avelo to all passengers stating ""Unfortunately, we will not be able to re-crew your flight...flight has been delayed until tomorrow 07/25/2024 at 6:30 AM."" The desk agent was nowhere to be found to provide additional details. We had been offered a $15 meal credit per person earlier - nearly impossible to find anything at the airport for $15, Then another text stating ""Please submit receipts for any reasonable expenses to[email protected]. Avelo will reimburse you for up to $150 per reservation for a hotel tonight."" I quickly found the cheapest hotel in proximity to the airport for just over $300. Everyone on the flight of almost 200 passengers were scrambling to find hotel rooms. The next morning the flight took off - never an apology for the delay. The flight staff never circulated in the cabin and never offered a drop of water or signature bag of plantain chips - nothing. One passenger told us he had gone to the galley to get water and the crew was sleeping. Once home, I dutifully submitted my reasonable expenses for hotel, uber rides and meal for my SO and myself. I was reimbursed less than 1/2 of out of pocket cost for the delay. Customer service, upon inquiry, informed me that hotel was only authorized for up to $150 per reservation. I penned a letter to the CEO, Andrew Levy, to voice my complaint and request reimbursement for all expenses. No response. So, I do not recommend Avelo, not only did they jerk us around all afternoon we expected to fly, they inconvenienced everyone with the incredibly delayed flight and refused to fully reimburse for passenger expenses as a result of their issue."
Avelo Airlines,"Not Verified|   My flight was canceled on the day I was supposed to travel, they gave us a number to contact customer service to cancel, reschedule or obtain a refund. When I contacted them, the only option they offered me was to refund the money for the outward and onward trip will came to credit it for a next trip within a year, well, they returned the correct amount of the lost flight, but they incorrectly credited me the remaining money, I paid $408.00 in total, they refunded me $197.00, the remaining balance is $211.00 and they only credited me $128.00. What's the trick, they are going to charge me a fee for a problem with the airline that decided to cancel my flight, I hope this is just a mistake and they will credit me with the remaining money. Again they destroyed my vacation plan, (car reservation, hotel room, restaurant reservation in advance with 50% at front, rides paid in full ) they offered to reschedule the next day at 2:00 pm basically arriving around 5:30 , loosing 2 entire days of my vacation and a lot of money in reservations made in advance) worst airline ever."
Avelo Airlines,"✅Trip Verified|   Booked Avelo Airlines for a trip to Orlando last year. Due to unforeseen circumstances we were forced to cancel our vacation. When I requested a refund they refused to refund the amount back to my credit card, instead issued me Travel Funds. 13 months later I was booking a flight for a vacation and intended to use those Travel Funds only to learn that they expired after 1 year. Literally tried using them 1 year and 1 month and they refuse to let me use the money I paid them for a flight. Avelo basically stole almost $900 from me. I've never heard of a refund expiring. And everyone we spoke to at Avelo was extremely unhelpful and rude."
Avelo Airlines,"✅Trip Verified|   Avelo does not honor baggage damage claims! When we arrived in Tampa, we noticed that our luggage had been damaged with a major dent and hole. Within an hour we filed an online claim. We waited a whole week to get a response and did not hear anything until August 2 the day after we returned home. The email stated that since we did not respond to their last two emails they were closing our claim. I responded to them that this was the first email I had received from them and that I check my emails hourly. Melissa, their representative, stated that 2 emails were sent one on 7/26 & one on 7/30. I told her that I checked through all my emails junk, sent, and trash and there were no emails from Avelo except for the one that we received on August 2. They are refusing to honor this claim."
Avelo Airlines,"✅Trip Verified|  What was a an already stressful time Avelo made it worse in every way. I arrived in New Haven Tweed on Friday, July 19, 2023. I was set to return Sunday, July 21, 2023. I arrived to the airport at 10:30 am (confirmation #YWL6PP). I didn't have any bags besides a carry on and car seat for my 1 yr old traveling with me. The Avelo Staff moves very slow and are very unhelpful. Went through the TSA pre check then off with my shoes and bag threw the scanner. At that moment the computer or scanner went down. No one apologized and no even explained what was happening.  No type of urgency or care in the world. Everyone walking around unsure of their job description. Which held up me for a good while. Well, to my dismay the flight took off without! And I wasn't the only one at least 6 people were in my position. Feeling very upset and discouraged. I call customer to see if they could help me with getting the next flight. I apologize I didn't get a name. Yet, this woman was very rude and mean. She made me feel even worst on what turned out to be a bad day. No help at all. Telling me I was a no show so there is nothing she could do and this is literally right after I missed the flight. And she practically told me it was my fault be there 2hrs ahead. Then hanging up. So I went back to a family members home. Had to make my next move the best move. So after I searched for another flight leaving that night and I had no luck. Then purchased a ticket for Monday. Arrived very early so I wouldn't miss another flight. Once more made I asked about the car seat I was instructed to Gate Check it. There was nothing placed on the car seat but a purple tag with my last name and flight number. So I make it through TSA precheck. Place bag on scanner belt. At this point I'm being advised that I would be searched cause powder was found in my daughters car seat. Yet, couldn't be sure what the substance. Now, I'm being searched in front of everyone as if I'm a criminal.  Then I get my stuff proceed to Gate 2. I was then advised leave my car seat at the bottom of the ramp. I gave it to a Airport Employee. I boarded my flight. I arrive in Atlanta as I exit the plane I see a man with another flyers stroller at that I asked about my car seat I was told pick it up at baggage claim. Walk all the way to baggage claim and my car seat never comes. Then walk over to over sized looking for my car seat and nothing. I walk to the Avelo counter and no one is there to aid me in the loss of my car seat. At this point I feel broken and really disappointed with Avelo in a whole. I really don't ever want to fly with you again. So I call customer and I am advised on what to do. I am woman flying with a 1 yr old child. Things could've been made easier or a little smoother in assisting me. It was my first time using this Airline and It will be my last!"
Avelo Airlines,"✅Trip Verified| I could not have been happier with this airline !It is a no-frills flight. You can ask for a bottle of water if you want. The plane was on time clean fully staffed with pleasant people. On our way to New Haven our flight landed 20 minutes early and on our flight back to St. Louis our plane landed 30 minutes early. The seats were comfortable and honestly, I didn’t miss the free soda or cookies that you can get on more expensive flights. I don’t understand why people are giving this airline bad reviews. We were three adults and two kids Who were flying for the first time and the flight attendants could not have been nicer to them! I will definitely use this airline whenever possible the price is amazing and the service was great!"
Avelo Airlines,"Not Verified|   Horrible experience, delayed departure leaving, delayed departure returning multiple times, we were sent back and forth in the Orlando airport because the gates changed so much, arrival time was 3 hours later then booked, delaying and inconveniencing the passengers. I wrote an email to customer service about multiple grievances, all went ignored and unanswered. It’s unprofessional. Doubt I’ll ever use this airline again if they cannot operate or answer their concerned customers. Avelo should respond to customer emails"
Avelo Airlines,"Not Verified|   This was the absolute worst flying experience I have ever encountered. There was not a terminal selected until 15 minutes before the doors closed, so due to this unprofessionalism I was strapped for time once I figured out where to go. The gate was prompted on the monitor at 12:40 and the doors closed at 12:55 for the 15 minutes before take off at 1:10. As I arrived the door was still open and they shut it while watching me approaching and waving. There was also another customer there that supposedly arrived ""one minute before me"" that they decided to reopen the door for her and allow her in while I was standing there. The staff were just about as rude as any flight staff I have ever dealt with. Then, to get a refund, I was on wait for one hour and 23 minutes to get an Avelo credit, who would want that, instead of a refund on my credit card. This is the absolute worst airline ever! I'm very disappointed that the Greenville, SC airport has made such a bad decision bringing this airport to its community. Not worth the savings!"
Avelo Airlines,"Not Verified|   We traveled Avelo Air and we noticed that they let everyone take their carry-on luggage with them from RDU to ROC. However, when we were bringing the same carry-on bag. We got stopped at the gate and were asked to pay $65 as the carry-on bag had the wheels which doesn't fit their limit. We were forced to pay and that is the rip-off as the same carry-on bag was allowed. We will never fly with them again. Oh, btw they don't even offer cup of water in the plane."
Avelo Airlines,"✅Trip Verified|  First of all that Airport is entirely too small to load all of its passengers going to a major city airport.  My luggage was sent to the wrong airport because while the plane was boarding I was still going thru security and missed my flight my went to another airport and because I missed my flight and they won't be held responsible for sending it to me. Not only will they not send it, but at this moment the luggage can't be found. I don't know which airport it's at nor do they. They have no reps at any airport that would be available to help me in a baggage claim department. I've corresponded several times via email and it has taken at least 72 hrs each time I reached out to get an answer regarding this situation. I have medicine in my luggage that is needed and I can't even speak to a live person. The staff is very rude and unhelpful. I am one of many who missed their flights on that day and had to pay out of pocket to catch another flight going a farther distance. For your own sake think twice before flying Avelo. Experience will not let me do it again."
Avianca,"Not Verified|  I recently traveled business class with Avianca from JFK to Bogotá to La Paz, expecting a premium experience, but I was sorely disappointed. For an airline claiming to offer a business class, the lack of lie-flat seats on the JFK - Bogotá leg was shocking and uncomfortable. Sitting upright for hours in what's supposed to be a premium cabin was incredibly frustrating, especially on a long-haul international flight where a bit of comfort should be a given. But the issues didn’t stop there. During the Bogotá to La Paz leg, the service went from bad to worse. Basic amenities were missing — no blankets offered, even with the cabin feeling cold and uncomfortable. To top it off, they didn’t even offer a simple cup of coffee for free. Instead of attentive, thoughtful service, the cabin crew appeared rushed and indifferent, with little concern for the passengers’ comfort. It felt more like an economy-class experience, certainly not the premium touch you'd expect when booking business class. Overall, Avianca's business class on this route felt misleading and frustrating, lacking the comfort, service, and amenities that are typically standard in business class. For those considering paying extra for an upgraded experience, be warned: it’s simply not worth it with Avianca."
Avianca,"Not Verified| Very poor class Airline. Doesn't even provide complimentary water! Everything costs, and on the menu they mark up the exchange rate in US Dollars. No onboard entertainment or WIFI that works or gives you any options to buy or text. Some of the staff are rude! The flight fares may be a little lower than Latam and others, But they charge you exorbitant high prices for the carry-on bag and check bags. I carry-on bag cost $120 one way! That's ridiculous! And then when we got to San Francisco we had to wait 45 minutes before our bags came out and we were the only ones in the international baggage area. Don't fly on this airline!!!"
Avianca,"✅Trip Verified|   We booked and paid for ""business class"" seats on the flight from La Paz to Bogota to Miami back in January of 2024. ""Business class"" is more like economy plus (at best) with the middle seat blocked. In any event, when we went to check in we were told that there was a ""problem"" with our payment and that our seat selection had been cancelled. When I produced documents showing acceptance of my payment, and my ticket with the assigned business class seat, the story changed and ""somehow"" Avianca had cancelled out seats and given them away to another customer while retaining our $75 per person seat fee. Therefore, we learned at 1:00 AM that we had no assigned seat on the 3:15 AM flight! The gate agent informed us that no business class seats remained and put us in a regular economy row with no middle seat between us, as the best he could do. Somehow, on the same transaction, they managed to assign us the exit row seats we had paid for on the Bogota to Miami leg of the journey. Of course I notified Avianca on our return for the $75 per person refund, and they have yet to respond. Since I charged the tickets (of course!) I am also disputing it with the credit card company, and if Avianca does not respond to them by a certain date, the amount will be refunded to us. In this case it is not the amount so much as the sheer incompetency of Avianca. I have never heard of anyone having upgraded seats cancelled on one leg of a flight with no real explanation except ""something happened"" and of course, no subsequent communication from the airline. We were limited in choices flying out of La Paz, but if there is a next time I will take my chances on Boliviana. Most unpleasant any time of day but the worst on a 3:15 AM flight!"
Avianca,"✅Trip Verified| In the competitive Colombia-Europe route, Avianca fails to hold up to other airlines’ prices, services, and overall customer service. An overbooked flight made a rocky start for AV26 to Madrid, in which there was somewhat of a brawl between airline staff and passengers who had the misfortune of being randomly selected to be offloaded and rebooked in AV10, a flight which departed around 6 hours later. Anyway, I was lucky to get to keep in the crammed seat that I had payed for, and although the 787 is a comfortable plane, avianca’s recent densification of the plane means that legroom is painfully tight for me (182 cms) and padding is practically nonexistent. In other words, getting up from the seat is a pain, but so is staying on it! Food was exceptionally dreadful (like 80’s bad) and the crew also went out of their way to be as rude and unfriendly as they possibly could. Either the call buttons are broken, or nobody bothers to go see the passenger in need of something. Avianca is unable to compete with Lufthansa, Iberia, AirFrance, KLM and even AirEuropa on any aspect of their service, so I would only choose them if they were very the cheapest option, though the case is normally the opposite - and they are the most expensive."
Avianca,"✅Trip Verified| I’m sitting here in a seat I paid extra for, with my back totally against the wall the seat and my knees smashed by the person front of me. I can’t move. My seat doesn’t recline. Why did this seat cost extra? Why is this airline so horrible? This is simply an unacceptable way to treat people."
Avianca,"✅Trip Verified|   I am an Avianca star alliance gold member. Over the years, I have seen previously good service decay into mediocrity. But today was different. I’ve had enough, and am now looking looking for status match options with competitors. Today, booked from Orlando to Bogotá in “Flex” (Avianca’s most expensive fare for this specific route/ $620 round trip/ 3.5h flights), I was greeted by some extremely rude staff at Avianca’s check in at Orlando Airport. Although, thanks to my Star Alliance Gold (Avianca Diamond) status I have a complimentary sports equipment, for the first time ever, I was ordered to open the wakeboard’s case and show it. Afterwards, I was told that, due to the fact that in the wakeboard’s case there also were a couple of damp swimsuits, this was no longer considered a sports equipment and therefore would be charged as an oversized bag ($100). In order to comply with the rude employee’s nonsensical and ridiculous requirement that there only fly the sports equipment within the case, I asked her to check it in. At that point she stopped again, this time to take out a measuring tape and ask me for the $100 oversize fee anyway, as the wakeboard exceeded allowed measurements by about two inches. After asking for some rationality, I was insulted by the supervisor, threatened to have my reservation canceled, and forced into oblivion. Upon boarding, even in the Star Alliance Gold line, me and my fellow frequent flyers were barked at by another equally rude employee into measuring our luggage in a low cost airline-style fitter. After my “personal item” (an average sized backpack) barely exceeded the allowed measurements and would be of no difference to anyone, as it flies under the seat in front, I was ordered to gate-check it for the hefty fee of another $120. After mentioning, once again my status, the unnoticeability of the excess in size, and the cost of the fare I had purchased, I was told literally that they “couldn't care less” and that, should I not pay immediately, I would be reported as an unruly passenger and be denied boarding. Apart from the absolute antithesis of basic costumer service, the outrageousness of the employee’s blatant lack of respect, and the little to no courtesy Avianca showed towards me and other costumers, I wound up paying $840 dollars for a round trip of 3.5h flights on a painfully uncomfortable economy seat with unnoticeable recline with a blocked middle, and absolutely no complimentary service (even water was charged) and a couple of insults. I have flown low cost airlines extensively both in Europe and the US. I have never had such a terrible experience, let alone for the price and frequent flyer status I hold. I would suggest fellow travelers to go out of their way in avoiding Avianca: If you’ve purchased one of their more “permissive fares” or got frequent flyer status with them or any Star Alliance partner, they “couldn’t care less about it”. And regardless if you have it or not, you’re guaranteed to have an expensive, uncomfortable, and deeply unpleasant travel experience both in the ground and air."
Avianca,"✅Trip Verified| Mediocre airline, in a 5 hrs flight from SCL-BOG-SCL on a A320, there was no inflight service. Only buy menu. Crew was professional but not something special. Both flights were on time. Aircraft was clean and legroom was standard for A320 but not fitted for that mid-range flight. I noticed that the 3 first rows were in 2-2 configuration with a blocked middle seat. It was business class but I think is not worth the U$300 one way upgrade charge. I was thinking of do it but when I saw was was offered I changed my mind. No IFE during the flight. Seat allocation was done by the airline and if you wanted to change, you had to pay extra."
Avianca,"Not Verified| I highly recommend using a different airline. It has been nothing but chaos on my departure flight as well as my return flight. They start boarding 45 min AFTER the departure time, with not room for those with short departures. Currently I am waiting for a flight to NYC because somehow I was able to book a flight through them that doesn't exist. I flew in from Rio on my way back to D.C. and they said the 11:55 departure time I had on my itinerary didn't match the 7:40 AM time on my layover boarding pass. I landed in Bogota at 11 am. How is that even possible that I was able to book one flight but then given another a day later? They didn't even offer to put me up in a hotel. Instead I had to beg for them to at least get me on a flight as close to my destination as possible (NYC). I guess from there, I'm on my own. This is so unprofessional. I would not be writing this review if there was some compassion. Why would anyone want to spend 20-something hours in an airport to no fault of their own?"
Avianca,✅Trip Verified|   They would not let us get on a flight because we were missing a vaccine document. I had refundable fare and was promised by the check in agent if I contacted their help desk within 10 days I would get a full refund. To this day Avianca says I should have done it there before the flight and refuses to refund $2572 except $104. I battled for 6 months with them stating I was working off their employees statement.
Avianca,"✅Trip Verified|   Every step of the way the make the flight as uncomfortable as possible to provoke costumers to upgrade. They purposely have seats that don’t recline at all or have a headrest in economy, bus seats are more comfortable. On the flight I asked for a pillow or blanket to use as cushion on the bench seats and they charge 11$ for that. They don’t hand out any beverages on an international flight at all. No entertainment systems they supposedly have a streaming website but it won’t load, just says server not found. But the worst is the hidden fees. On an economy flight international you apparently have to reserve a 50$ carry on ticket 48 hours in advance. If you don’t they will charge you 120$ at the gate. This is a hidden fee and I didn’t see any hint of this until I was checking in online in the 24 hour window to do so (24 hours to late to adjust the ticket) and if you flight have a layover you have to pay this fee each time. They will not have pity on you and demand the money or offer you to ditch your luggage. Even single step of the way they are trying to get more money out of you. Do not fly this Airline thinking it’s economical because the hidden fees add up fast and you will not actually save money. Buy yourself the comfort of a regular airline. There was even an airport waiting area fee attached to my ticket!"
Avianca Brazil,✅Trip Verified|  Rio de Janeiro to Sao Paulo. Had worst and most stressful experience with this airline. Bought tickets back in November 2018. Then a few times received email about changing flight times. Ok I understand it happens. So turning up at the airport looked on the screen and couldn't seen my flight. Went to customer desk and been told my flight is cancelled! Couldn't believe what I heard as didn't receive email or text about cancellation. Been told get a taxi /pay myself as they don't provide transfers/and rush to another airport and my flight is due in next 2 hours. Stuck in traffic and it was so frustrating I gonna make to this flight too as I had bag to check in too. Luckily came to airport 1h before flight. This airline should be bankrupt long time ago as no customer care at all and they just put they problems on your shoulders!
Avianca Brazil,"✅Trip Verified|  Be prepared that you'll be rejected to check-in on the counter without any reasons. They said, that agent had an issue with booking, but it can't be true because couple of months before flight I had a chat with support about buying luggage and they didn't mention any problems with registration. As pointed in other reviews the problems in this airport hard to solve as it doesn't have Wi-Fi and airline staff didn't offer any help. So I was forced to buy new tickets 4 times more expensive than initially."
Avianca Brazil,"✅Trip Verified|  Foz de Iguaçu to Rio de Janeiro. After my experience of this airline, it is unsurprising that it is on the verge of bankruptcy. There was an issue over whether we had paid for hold baggage; the picture suggests that we did but, after detailed investigation, it does look as if we did not. However, the staff were incompetent beyond belief: the so-called manager insisted on some sort of number as part of the evidence that we had paid for bags but the airport had no Wifi and we had problems using 3G/4G data. At no point did anybody suggest that we could pay for the luggage and sort out the problem afterwards, something I would have been happy to do. If I had not taken the initiative in suggesting this, we would have missed our flight. One of this ""manager's"" charmless colleagues had the cheek to castigate us for not being able to speak Portuguese at an international airport check-in! Between us, we speak English, Spanish and French but it was apparently OUR fault that the Brazilian education system is woefully inadequate when it comes to foreign languages. Once on board, 30 minutes after take-off, the trolley finally made an appearance. Unbelievably, on a two hour flight, the choice of food and beverages on offer were zero and still water respectively."
Avianca Brazil,"✅Trip Verified|  Avianca Brasil is on Chapt11. Due to fly Sao Paulo to Rio de Janeiro on Monday, connecting from ZRH, they cancelled my flight on their website, but not on AMADEUS. However on Sunday, I succeed in proceeding to web check-in. Slightly stressed, I arrived in GRU, where I had to check my luggage for domestic flight. Counter was more than unpleasant. My Gold status was not recognized, luggage was not tagged with priority sticker, neither any info given about lounge. I was bothering. On the opposite flight crew was extremely kind. Everything went smoothly and on-time. I discovered later that employees wages have not been paid."
Avianca Brazil,"✅Trip Verified|  Rio de Janeiro to Salvador. At checkin, my Star Alliance Gold privileges were fully recognized. Boarding was smooth and departure 30 mn late. Food on board extremely limited, but at least free, and served with smiles ! Brand new and clean aircraft. Unfortunately price (>300 US$ vc 65 Usually) was extremely high as the airline took literally profit of year-end demand."
Avianca Brazil,"✅Trip Verified|  Sao Paulo to Lima. Friendly and efficient check in process in Sao Paulo. The lounge they offer on Terminal 2 is unfortunately not really great, they have no own lounge and you use the GOL lounge which is really an underwhelming experience, terrible food, old and dated interior, not very friendly staff. Boarding was efficient, staff on board friendly. Food was nothing special. Great was the views from the aircraft! The aircraft is relatively old and dated, but the seats are ok for a 4-5 hour flight (not fully flat)."
Avianca Brazil,"✅Trip Verified| Curitiba to Los Angeles via Sao Paulo. Avianca Brazil is horrible! On July 31 I flew from Curitiba, Brasil to Los Angeles, USA. Both of my bags were lost for a week, the customer service was useless, I was told that my bag was coming on Alaska Airlines, when I called them they had no record, but were nice enough to look up my bags on their tracking. I learned that my bags were separated but none were on their way to me. 6 days after this ordeal, my bags were supposedly on the way, but when the representative called to confirm my address she left a number that didn't work. I finally got in touch with the customer service who told me to just wait until they called back. When I asked to speak to the manager, they said only if I would speak Spanish. I said no problem, and then they hung up on me. At this point I am not holding out hope that I will get my bags back, much less before my 10 day vacation is over. I have never had such a horrible experience in my life, but after reading the reviews, I am not surprised."
Avianca Brazil,✅Trip Verified| Bogota to Fortaleza. Beware of this airline. It's not associated in any way to Avianca nor the Star Aliance. I had a flight from Miami to Bogotá before the flight to Fortaleza and Avianca didn't allow me to check my bags all the way to Fortaleza. They told me that Avianca Brazil is an independent company. After arriving to Bogotá I had to pay for the service to watch my bags for some hours at the Bogota Airport. Then I had to re-check my bags. They charged me for the second bag. At the return flight my bag was left at the Bogotá Airport cause I haven't had enough time to get out of immigration and re-check it. Now I have to find a cargo company to bring my bag back to Miami. And I didn't receive my Life miles from Avianca Brazil.
Avianca Brazil,"✅Trip Verified| Rio de Janiero to Curitiba via Sao Paulo. Really good experience, really smooth, in-flight entertainment and free food and drink, the cabin crew were really friendly. This really beats European customer service. the leg room is still the same but just the service outweighs it for me"
Avianca Brazil,"✅Trip Verified|  We flew on 11th November from Iguazzu to Rio de Janeiro with Avianca Brazil where we had the worse experience ever. Initially the flight was delayed by one hour but eventually it turned out to be a flight delay of 8 hours and 10 mins, the initial take off time was 11.30 which then turned out to be 7.40pm. This was made worse by a number of issues at the airport and poor staff customer services: Poor communications and updates, no reason given and no idea of when the next flight. It turns out that the plane for that flight was re-directed to do a different route. Staff either refused to communicate or did not know what was going on - keep saying we were going to leave in an hour or 90 mins and it turned out to be 8 hours. we then waited for the crew to come on a later flight that evening to man a plane that was already there to take us back. Inadequate compensation -lunch only provided but vouchers handed out after 4 hours. This was generally poorly organised with long queues from check in desk rather than a different area- this mean people checking in where queuing with those waiting for their vouchers delaying the whole process. Planning to fly a further 7 flights in January and this has been a very bad experience. Poor boarding procedures on flight at 7.40pm."
Avianca Ecuador,"✅Trip Verified|  I travel a lot and have flown with many different airlines but this is the first time I had a Roundtrip with Avianca, and the experience was not great at all. The staff is not the nicest and are simply rude - no customer service skills at all. On my way to the Galápagos Islands, my flight was pretty much empty and a family with a baby wanted to sit together, being that their row was empty, the flight attendants refused them sitting next to each other - where as other airlines do not have a problem with that. Mind you this was all in the same economy cabin, no one was trying to upgrade their cabin, simply just sit next to one another. On my way back from Galapagos, my flight again was not fully packed and in one of the overhead bins, there were many book bags and a small space where I attempted to put my large should bag. There wasn’t space for another book bag or carry on suitcase but there was just enough room for my shoulder bag, to which the flight attendant basically yelled at me for and asked to take it down. 5 minutes later, the overhead bin which I attempted to put my bag in, was closed with no other bags put in. I am dissatisfied with the customer service of this airline. Not even mentioning that they won’t offer you a simple cup of water unless you pay $4. My family traveled from NY to Ecuador, which is a 6 hour flight, they also complained about not even being offered water or a snack. Absolutely ridiculous. I traveled from Colombia to Ecuador which was an hour flight with LATAM and was given a drink and two snacks. Will not be flying Avianca and will be discouraging others from flying with them as well."
Avianca Ecuador,"✅Trip Verified|  I am 5'10, 225 lbs. My knees were crushed by seat in front of me in the upright position. There was no room for my backpack with only documents and cell phone accessories in it under seat in front me. Everyone in seat adjacent to mine were miserable as was i for a long all-night flight. The Air did not work properly blew warm air, if any at all, on a very full flight. No monitor to watch anything, there was no WIFI or it did not work properly there was no charging port for a cell phone or anywhere to plug anything in. They did not offer Water or anything for that matter. It was the worst flight I have ever been on in my life. I will never use this Airline ever again."
Avianca Ecuador,"✅Trip Verified| Their seating arrangement is a joke and represents everything wrong with capitalism. Even though the flight was ""only"" less than 4 hours, your mind projects this discomfort as one full eternity in hell. Nobody taller than 180cm will enjoy the ride, unless they love suffering and narrow spaces. I'm 185cm and my knees kept pushing into the metal parts of the hand rests in front of me (window seat). I was just lucky that there was a much small person sitting next to me that did not need as much space. The moment you put 3 people above 180cm next to each other, it's game over. I don't care about the onboard service because most of the time I bring my own snacks for the journey. I don't care about onboard entertainment for the same reason. I only care about the basic comfort (not even higher echelons of comfort that Karens would be fighting teeth and nails to get) but Avianca fails to deliver even this basic thing. It's honestly sad. If I could choose one superpower for one day, I would choose one that allows me to make all the Avianca board members to take a 4-hour Avianca flight in Economy seats to rethink their lives."
Avianca Ecuador,"Not Verified|  This was the worst airline which we took a flight with. We both got charged for our bags. Weight of both was OK in limit, one of them was by few centimeters bigger, dimensions of other were OK, still got charged."
Avianca Ecuador,"✅Trip Verified|  Worst experience ever. Their system never works, customer service is bare minimum, flights get canceled and you are not informed. I trusted this airline to help me get to Quito for a connecting flight. I missed my flight back home and had to rebook the entire trip."
